primkey,order_id,o_status,line_count,order_class,c_date,order_date,batch_id,short_flag,tasks,store_nbr,area_flag,work_date,address1,address2,address3,city,state,zip,store_code,file_sequence,rob_flag,,,
2357953,90012519,DELETE,1,SALRTL,4/6/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2357954,90012535,DELETE,1,SALRTL,4/6/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2357955,90012576,DELETE,1,SALRTL,4/6/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2357956,90012592,DELETE,1,SALRTL,4/6/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2357957,90012659,DELETE,1,SALRTL,4/6/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2357958,90012675,DELETE,1,SALRTL,4/7/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2357959,90012691,DELETE,1,SALRTL,4/7/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2357960,90012717,DELETE,1,SALRTL,4/7/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2357961,90012774,DELETE,1,SALRTL,4/7/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2357962,90012790,DELETE,1,SALRTL,4/7/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2357963,90012816,DELETE,1,SALRTL,4/10/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2357964,90012832,DELETE,1,SALRTL,4/7/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2357965,90012857,DELETE,1,SALRTL,4/7/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2357966,90012873,DELETE,1,SALRTL,4/7/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2357967,90012899,DELETE,1,SALRTL,4/7/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2357968,90012915,DELETE,1,SALRTL,4/7/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2357969,90012972,DELETE,1,SALRTL,4/7/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2357970,90012998,DELETE,1,SALRTL,4/7/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2357971,90013012,DELETE,1,SALRTL,4/7/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2357972,90013038,DELETE,1,SALRTL,4/7/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2357973,90013095,DELETE,1,SALRTL,4/7/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2357974,90013111,DELETE,1,SALRTL,4/7/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2357975,90013137,DELETE,1,SALRTL,4/11/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2357976,90013152,DELETE,1,SALRTL,4/7/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2357977,90013210,DELETE,1,SALRTL,4/7/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2357978,90013236,DELETE,1,SALRTL,4/10/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2357979,90013251,DELETE,1,SALRTL,4/10/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2357980,90013277,DELETE,1,SALRTL,4/7/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2357981,90013293,DELETE,1,SALRTL,4/10/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2357982,90013319,DELETE,1,SALRTL,4/7/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2357983,90013335,DELETE,1,SALRTL,4/7/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2357984,90013350,DELETE,1,SALRTL,4/10/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2357985,90013376,DELETE,1,SALRTL,4/7/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2357986,90013392,DELETE,1,SALRTL,4/7/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2357987,90013434,DELETE,1,SALRTL,4/7/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2357988,90013459,DELETE,1,SALRTL,4/10/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2357989,90013475,DELETE,1,SALRTL,4/10/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2357990,90013517,DELETE,1,SALRTL,4/5/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2357991,90013533,DELETE,1,SALRTL,4/5/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2357992,90013558,DELETE,1,SALRTL,4/10/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2357993,90013574,DELETE,1,SALRTL,4/4/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2357994,90013616,DELETE,1,SALRTL,4/10/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2357995,90013632,DELETE,1,SALRTL,4/5/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2357996,90013657,DELETE,1,SALRTL,4/4/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2357997,90013673,DELETE,1,SALRTL,4/5/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2357998,90013699,DELETE,1,SALRTL,4/10/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2357999,90013715,DELETE,1,SALRTL,4/7/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2358000,90013731,DELETE,1,SALRTL,4/4/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2358001,90013756,DELETE,1,SALRTL,4/5/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2358002,90013772,DELETE,1,SALRTL,4/7/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2358003,90013798,DELETE,1,SALRTL,4/4/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2358004,90013830,DELETE,1,SALRTL,4/7/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2358005,90013855,DELETE,1,SALRTL,4/7/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2358006,90013897,DELETE,1,SALRTL,4/7/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2358007,90013913,DELETE,1,SALRTL,4/7/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2358008,90013939,DELETE,1,SALRTL,4/4/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2358009,90013954,DELETE,1,SALRTL,4/5/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2358010,90013970,DELETE,1,SALRTL,4/5/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2358011,90013996,DELETE,1,SALRTL,4/7/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2358012,90014010,DELETE,1,SALRTL,4/7/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2358013,90014036,DELETE,1,SALRTL,4/7/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2358014,90014051,DELETE,1,SALRTL,4/11/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2358015,90014077,DELETE,1,SALRTL,4/4/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2358016,90014093,DELETE,1,SALRTL,4/10/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2358017,90014119,DELETE,1,SALRTL,4/7/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2358018,90014135,DELETE,1,SALRTL,4/7/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2358019,90014259,DELETE,1,SALRTL,4/7/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2358020,90014317,DELETE,1,SALRTL,4/7/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2358021,90014333,DELETE,1,SALRTL,4/10/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2358022,90014390,DELETE,1,SALRTL,4/10/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2358023,90014416,DELETE,1,SALRTL,4/7/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2358024,90014432,DELETE,1,SALRTL,4/7/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2358025,90014457,DELETE,1,SALRTL,4/7/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2358026,90014473,DELETE,1,SALRTL,4/7/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2358027,90014515,DELETE,1,SALRTL,4/7/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2358028,90014531,DELETE,1,SALRTL,4/7/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2358029,90014572,DELETE,1,SALRTL,4/7/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2358030,90014598,DELETE,1,SALRTL,4/7/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2358031,90014655,DELETE,1,SALRTL,4/7/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2358032,90014713,DELETE,1,SALRTL,4/7/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2358033,90014739,DELETE,1,SALRTL,4/10/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2358034,90014754,DELETE,1,SALRTL,4/6/23 0:00,3/27/23 0:00,60,N,2,,,3/27/23 0:00,,,,,,,,6313,,,,
2358035,90014770,DELETE,1,SALRTL,4/10/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2358036,90014796,DELETE,1,SALRTL,4/10/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2358037,90014838,DELETE,1,SALRTL,4/10/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2358038,90014853,DELETE,1,SALRTL,4/10/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2358039,90014879,DELETE,1,SALRTL,4/10/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2358040,90014895,DELETE,1,SALRTL,4/10/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2358041,90014911,DELETE,1,SALRTL,4/10/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2358042,90014937,DELETE,1,SALRTL,4/10/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2358043,90014952,DELETE,1,SALRTL,4/10/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2358044,90014994,DELETE,1,SALRTL,4/10/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2358045,90015017,DELETE,1,SALRTL,4/10/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2358046,90015033,DELETE,1,SALRTL,4/10/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2358047,90015058,DELETE,1,SALRTL,4/10/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2358048,90015074,DELETE,1,SALRTL,4/10/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2358049,90015090,DELETE,1,SALRTL,4/10/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2358050,90015116,DELETE,1,SALRTL,4/10/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2358051,90015132,DELETE,1,SALRTL,4/4/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2358052,90015157,DELETE,1,SALRTL,4/10/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2358053,90015173,DELETE,1,SALRTL,4/10/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2358054,90015199,DELETE,1,SALRTL,4/4/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2358055,90015215,DELETE,1,SALRTL,4/4/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2358056,90015231,DELETE,1,SALRTL,4/10/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2358057,90015256,DELETE,1,SALRTL,4/5/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2358058,90015272,DELETE,1,SALRTL,4/5/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2358059,90015298,DELETE,1,SALRTL,4/5/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2358060,90015314,DELETE,1,SALRTL,4/10/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2358061,90015330,DELETE,1,SALRTL,4/4/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2358062,90015355,DELETE,1,SALRTL,4/11/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2358063,90015371,DELETE,1,SALRTL,4/10/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2358064,90015397,DELETE,1,SALRTL,4/10/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2358065,90015413,DELETE,1,SALRTL,4/5/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2358066,90015439,DELETE,1,SALRTL,4/10/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2358067,90015454,DELETE,1,SALRTL,4/5/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2358068,90015470,DELETE,1,SALRTL,4/10/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2358069,90015496,DELETE,1,SALRTL,4/10/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2358070,90015512,DELETE,1,SALRTL,4/10/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2358071,90015553,DELETE,1,SALRTL,4/10/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2358072,90015579,DELETE,1,SALRTL,4/10/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2358073,90015595,DELETE,1,SALRTL,4/5/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2358074,90015611,DELETE,1,SALRTL,4/4/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2358075,90015637,DELETE,1,SALRTL,4/10/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2358076,90015652,DELETE,1,SALRTL,4/5/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2358077,90015678,DELETE,1,SALRTL,4/4/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2358078,90015694,DELETE,1,SALRTL,4/4/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2358079,90015710,DELETE,1,SALRTL,4/10/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2358080,90015736,DELETE,1,SALRTL,4/10/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2358081,90015751,DELETE,1,SALRTL,4/10/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2358082,90015777,DELETE,1,SALRTL,4/5/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2358083,90015793,DELETE,1,SALRTL,4/10/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2358084,90015819,DELETE,1,SALRTL,4/10/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2358085,90015835,DELETE,1,SALRTL,4/10/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2358086,90015850,DELETE,1,SALRTL,4/5/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2358087,90015876,DELETE,1,SALRTL,4/10/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2358088,90015892,DELETE,1,SALRTL,4/10/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2358089,90015918,DELETE,1,SALRTL,4/10/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2358090,90015934,DELETE,1,SALRTL,4/10/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2358091,90015991,DELETE,1,SALRTL,4/10/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2358092,90016031,DELETE,1,SALRTL,4/10/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2358093,90016114,DELETE,1,SALRTL,4/10/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2358094,90016130,DELETE,1,SALRTL,4/10/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2358095,90016155,DELETE,1,SALRTL,4/10/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2358096,90016171,DELETE,1,SALRTL,4/10/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2358097,90016197,DELETE,1,SALRTL,4/10/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2358098,90016213,DELETE,1,SALRTL,4/10/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2358099,90016239,DELETE,1,SALRTL,4/10/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2358100,90016254,DELETE,1,SALRTL,4/10/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2358101,90016270,DELETE,1,SALRTL,4/10/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2358102,90016353,DELETE,1,SALRTL,4/10/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2358103,90016379,DELETE,1,SALRTL,4/10/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2358104,90016395,DELETE,1,SALRTL,4/10/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2358105,90016411,DELETE,1,SALRTL,4/10/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2358106,90016437,DELETE,1,SALRTL,4/10/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2358107,90016478,DELETE,1,SALRTL,4/10/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2358108,90016494,DELETE,1,SALRTL,4/10/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2358109,90016510,DELETE,1,SALRTL,4/10/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2358110,90016536,DELETE,1,SALRTL,4/10/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2358111,90016551,DELETE,1,SALRTL,4/10/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2358112,90016577,DELETE,1,SALRTL,4/10/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2358113,90016593,DELETE,1,SALRTL,4/10/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2358114,90016619,DELETE,1,SALRTL,4/10/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2358115,90016635,DELETE,1,SALRTL,4/10/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2358116,90016676,DELETE,1,SALRTL,4/10/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2358117,90016692,DELETE,1,SALRTL,4/10/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2358118,90016718,DELETE,1,SALRTL,4/10/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2358119,90016734,DELETE,1,SALRTL,4/10/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2358120,90016759,DELETE,1,SALRTL,4/6/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2358121,90016775,DELETE,1,SALRTL,4/6/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2358122,90016791,DELETE,1,SALRTL,4/6/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2358123,90016817,DELETE,1,SALRTL,4/6/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2358124,90016833,DELETE,1,SALRTL,4/6/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2358125,90016858,DELETE,1,SALRTL,4/4/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2358126,90016874,DELETE,1,SALRTL,4/5/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2358127,90016890,DELETE,1,SALRTL,4/5/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2358128,90016932,DELETE,1,SALRTL,4/6/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2358129,90016957,DELETE,1,SALRTL,4/10/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2358130,90016973,DELETE,1,SALRTL,4/6/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2358131,90016999,DELETE,1,SALRTL,4/6/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2358132,90017013,DELETE,1,SALRTL,4/10/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2358133,90017039,DELETE,1,SALRTL,4/6/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2358134,90017112,DELETE,1,SALRTL,4/6/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2358135,90017138,DELETE,1,SALRTL,4/10/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2358136,90017153,DELETE,1,SALRTL,4/6/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2358137,90017179,DELETE,1,SALRTL,4/6/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2358138,90017195,DELETE,1,SALRTL,4/10/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2358139,90017211,DELETE,1,SALRTL,4/6/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2358140,90017237,DELETE,1,SALRTL,4/4/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2358141,90017252,DELETE,1,SALRTL,4/6/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
2358142,90017278,DELETE,1,SALRTL,4/5/23 0:00,3/27/23 0:00,60,N,1,,,3/27/23 0:00,,,,,,,,6313,,,,
